Status,# Rooms,Area (m²),# Car Spots,Condominium Fee (BRL),City,Neighborhood,Price (BRL)
1003,1.0,2.0,50.0,,200.0,0,63,200000.0
1004,1.0,2.0,42.0,,,0,20,178995.0
1005,1.0,3.0,75.0,,,0,37,415012.0
1006,1.0,2.0,45.0,,,0,37,286995.0
1007,1.0,3.0,92.0,2.0,0.0,0,0,1080000.0
1008,1.0,3.0,150.0,3.0,1300.0,0,11,890000.0
1009,,,162.0,,0.0,0,48,18500.0
1010,1.0,3.0,75.0,,1050.0,0,0,410000.0
1011,1.0,2.0,59.0,,0.0,0,0,560000.0
1012,1.0,2.0,47.0,,1.0,4,130,133999.0
1013,1.0,2.0,46.0,,,2,3,155999.0
1014,1.0,2.0,42.0,,80.0,8,69,112540.0
1015,1.0,2.0,52.0,,0.0,8,41,140000.0
1016,1.0,,34.0,,379.0,3,44,175000.0
1017,1.0,,37.0,,895.0,2,6,175000.0
1018,0.0,2.0,50.0,,,0,23,2600.0
1019,1.0,4.0,147.0,2.0,1250.0,0,49,649000.0
1020,1.0,2.0,46.0,,100.0,2,3,149998.0
1021,1.0,2.0,47.0,,0.0,0,0,330000.0
1022,0.0,3.0,108.0,,0.0,0,4,2700.0
1023,1.0,3.0,107.0,2.0,0.0,0,0,900000.0
1024,1.0,2.0,57.0,,630.0,0,48,530000.0
1025,1.0,2.0,72.0,,846.0,6,61,440000.0
1026,1.0,2.0,44.0,,520.0,0,48,678429.0
1027,0.0,3.0,,4.0,,0,24,1200.0
1028,0.0,2.0,54.0,,,8,113,820.0
1029,1.0,3.0,145.0,,0.0,2,6,365000.0
1030,,,30.0,,0.0,0,0,1500.0
1031,1.0,4.0,172.0,3.0,1400.0,0,18,1550000.0
1032,1.0,,30.0,,0.0,2,6,299999.0
1033,0.0,3.0,90.0,,0.0,0,0,2600.0
1034,1.0,3.0,103.0,3.0,780.0,2,3,440000.0
1035,1.0,2.0,43.0,,,0,37,290012.0
1036,1.0,4.0,220.0,3.0,0.0,0,63,2400000.0
1037,0.0,,41.0,,0.0,0,48,2200.0
1038,0.0,,35.0,,0.0,2,12,1800.0
1039,1.0,3.0,72.0,,,0,0,570000.0
1040,1.0,4.0,130.0,2.0,0.0,0,65,750000.0
1041,1.0,,30.0,,0.0,0,21,230000.0
1042,,,2200.0,,3400.0,2,77,24000.0
1043,0.0,3.0,360.0,,0.0,2,6,8000.0
1044,0.0,,,,,2,133,500.0
1045,0.0,4.0,0.0,3.0,,0,0,8300.0
1046,1.0,,26.0,,20.0,12,134,230000.0
1047,1.0,3.0,86.0,2.0,0.0,0,0,895000.0
1048,1.0,2.0,47.0,,1.0,11,53,125060.0
1049,0.0,2.0,93.0,,0.0,0,0,2600.0
1050,,,360.0,,,10,135,250000.0
1051,1.0,,20.0,,2.0,12,134,170000.0
1052,0.0,3.0,71.0,,0.0,0,10,2900.0
1053,1.0,2.0,57.0,,450.0,0,68,339000.0
1054,1.0,5.0,1000.0,4.0,0.0,6,17,2990000.0
1055,1.0,2.0,50.0,,1.0,2,3,166030.0
1056,1.0,2.0,70.0,,350.0,0,24,185000.0
1057,1.0,,52.0,,320.0,0,15,200000.0
1058,1.0,,44.0,,0.0,0,121,350000.0
1059,1.0,3.0,80.0,,700.0,0,4,475000.0
1060,1.0,2.0,45.0,,1.0,2,3,181000.0
1061,1.0,2.0,65.0,,618.0,0,39,230000.0
1062,1.0,3.0,61.0,,0.0,0,39,436000.0
1063,1.0,,39.0,,829.0,0,48,420000.0
1064,1.0,3.0,131.0,2.0,1270.0,0,0,700000.0
1065,1.0,2.0,55.0,,0.0,0,24,351000.0
1066,,,30.0,,,9,136,700.0
1067,1.0,4.0,112.0,,700.0,3,29,330000.0
1068,1.0,2.0,43.0,,1.0,8,93,160900.0
1069,1.0,4.0,208.0,4.0,,8,34,900000.0
1070,1.0,4.0,236.0,2.0,2212.0,0,0,950000.0
1071,1.0,,32.0,,20.0,0,65,248300.0
1072,1.0,2.0,61.0,,600.0,0,22,380000.0
1073,0.0,2.0,53.0,,0.0,2,6,2500.0
1074,,,150.0,,0.0,0,5,4000.0
1075,1.0,3.0,110.0,,1050.0,0,0,460000.0
1076,1.0,3.0,92.0,,755.0,0,25,315000.0
1077,,,154.0,,0.0,9,137,2000.0
1078,1.0,2.0,59.0,,335.0,0,71,250000.0
1079,1.0,2.0,,,,6,67,163000.0
1080,1.0,3.0,69.0,,400.0,0,10,470000.0
1081,1.0,2.0,47.0,,212.0,0,25,250000.0
1082,1.0,3.0,147.0,2.0,0.0,0,26,420000.0
1083,1.0,2.0,62.0,,336.0,2,6,350000.0
1084,1.0,,32.0,,,0,5,105000.0
1085,,,87.0,,,0,0,3000.0
1086,,,10.0,,,0,5,1000.0
1087,1.0,2.0,50.0,,0.0,8,34,125000.0
1088,1.0,2.0,42.0,,1.0,0,120,156900.0
1089,1.0,4.0,135.0,2.0,0.0,0,94,919638.0
1090,1.0,,34.0,,429.0,0,5,195000.0
1091,1.0,4.0,296.0,3.0,0.0,0,38,480000.0
1092,1.0,,18.0,,0.0,0,0,219000.0
1093,1.0,3.0,102.0,,825.0,0,55,480000.0
1094,1.0,2.0,42.0,,1.0,8,69,142500.0
1095,1.0,2.0,42.0,,1.0,1,138,136090.0
1096,1.0,2.0,41.0,,1.0,1,108,168000.0
1097,1.0,2.0,43.0,,1.0,0,24,159999.0
1098,1.0,2.0,45.0,,1.0,1,36,156999.0
1099,1.0,3.0,56.0,,1.0,1,36,179050.0
1100,1.0,,30.0,,,0,19,0.0
1101,1.0,4.0,187.0,2.0,1993.0,0,0,819900.0
1102,,,1290.0,,0.0,8,93,1100000.0
1103,1.0,4.0,144.0,2.0,1000.0,0,28,1000000.0
1104,1.0,4.0,406.0,4.0,0.0,0,0,4397000.0
1105,1.0,3.0,,,,6,67,225000.0
1106,1.0,2.0,46.0,,1.0,4,130,128999.0
1107,1.0,2.0,47.0,,1.0,3,126,186091.0
1108,1.0,,30.0,,,0,37,0.0
1109,1.0,2.0,50.0,,0.0,8,93,129990.0
1110,1.0,,30.0,,,0,4,0.0
1111,1.0,2.0,43.0,,1.0,1,108,142000.0
1112,1.0,2.0,49.0,,1.0,3,126,157080.0
1113,1.0,,30.0,,,0,22,0.0
1114,1.0,,30.0,,,3,29,0.0
1115,1.0,3.0,84.0,2.0,0.0,0,65,748500.0
1116,1.0,,30.0,,,3,7,0.0
1117,1.0,,30.0,,,8,50,0.0
1118,1.0,,30.0,,,11,54,0.0
1119,1.0,,30.0,,,11,100,0.0
1120,1.0,2.0,43.0,,200.0,2,6,169800.0
1121,0.0,2.0,45.0,2.0,0.0,3,52,1000.0
1122,,,550.0,,0.0,6,55,8000.0
1123,,,27.0,,400.0,0,20,1560.0
1124,,,30000.0,,0.0,13,139,530000.0
1125,1.0,3.0,68.0,,543.0,0,48,399000.0
1126,1.0,2.0,55.0,,0.0,3,7,350000.0
1127,1.0,4.0,147.0,2.0,,6,17,344000.0
1128,1.0,2.0,58.0,,550.0,0,0,390000.0
1129,1.0,5.0,450.0,2.0,0.0,8,50,980000.0
1130,1.0,4.0,130.0,2.0,880.0,2,6,950000.0
1131,1.0,4.0,130.0,2.0,880.0,2,6,950000.0
1132,1.0,2.0,43.0,,20.0,2,12,142500.0
1133,0.0,2.0,46.0,,,8,140,350.0
1134,1.0,3.0,180.0,,0.0,0,18,1520000.0
1135,1.0,2.0,,,,6,67,135000.0
1136,1.0,3.0,91.0,2.0,715.0,0,0,470000.0
1137,1.0,3.0,64.0,,400.0,0,10,420000.0
1138,1.0,3.0,80.0,2.0,0.0,0,0,520000.0
1139,,,230.0,,0.0,2,83,320000.0
1140,,,360.0,,,6,112,5997900.0
1141,1.0,4.0,114.0,2.0,1100.0,0,65,780000.0
1142,1.0,,1.0,,20.0,8,69,123000.0
1143,,,144.0,,0.0,0,141,18000.0
1144,1.0,2.0,62.0,,,0,39,360000.0
1145,1.0,2.0,55.0,,250.0,2,3,125000.0
1146,1.0,3.0,105.0,2.0,790.0,2,3,550000.0
1147,,,49.0,,987.0,0,4,595000.0
1148,0.0,,35.0,,0.0,0,65,2500.0
1149,,,1015.0,,924.0,2,142,350000.0
1150,1.0,4.0,225.0,3.0,1350.0,0,0,1098000.0
1151,1.0,3.0,82.0,2.0,700.0,0,0,600000.0
1152,1.0,2.0,60.0,,290.0,9,35,290000.0
1153,1.0,,42.0,,20.0,1,143,123000.0
1154,1.0,4.0,200.0,2.0,300.0,6,30,450000.0
1155,1.0,4.0,643.0,3.0,1350.0,0,11,2200000.0
1156,1.0,3.0,90.0,2.0,0.0,0,0,828000.0
1157,1.0,,34.0,,0.0,0,15,315000.0
1158,1.0,3.0,121.0,,1150.0,0,26,650000.0
1159,,,132.0,,1900.0,0,0,3936.0
1160,1.0,2.0,44.0,,2.0,2,3,170000.0
1161,1.0,4.0,250.0,3.0,0.0,0,48,3700000.0
1162,1.0,2.0,48.0,,0.0,5,14,130000.0
1163,1.0,2.0,50.0,,0.0,11,144,145000.0
1164,1.0,4.0,170.0,2.0,0.0,0,0,900000.0
1165,1.0,4.0,124.0,3.0,0.0,0,0,1300000.0
1166,1.0,2.0,41.0,,170.0,1,101,122000.0
1167,1.0,2.0,56.0,,,0,13,330000.0
1168,1.0,4.0,130.0,2.0,,0,0,1150000.0
1169,0.0,4.0,175.0,3.0,,0,0,7500.0
1170,1.0,3.0,67.0,2.0,600.0,2,6,0.0
1171,0.0,5.0,176.0,4.0,0.0,0,10,6000.0
1172,1.0,3.0,0.0,,,0,19,157000.0
1173,1.0,3.0,90.0,,1030.0,0,21,490000.0
1174,1.0,4.0,85.0,,90.0,3,7,390000.0
1175,1.0,2.0,56.0,,0.0,3,7,390000.0
1176,1.0,3.0,113.0,2.0,0.0,10,57,960000.0
1177,1.0,3.0,90.0,,700.0,0,55,420000.0
1178,0.0,2.0,45.0,,0.0,0,21,1600.0
1179,,,25.0,,430.0,0,0,1100.0
1180,1.0,3.0,158.0,,400.0,6,17,510000.0
1181,1.0,4.0,215.0,4.0,2300.0,0,18,1650000.0
1182,1.0,3.0,67.0,2.0,600.0,2,6,229000.0
1183,1.0,4.0,135.0,2.0,1.0,0,94,1000000.0
1184,1.0,3.0,100.0,,,0,145,155000.0
1185,1.0,4.0,170.0,3.0,0.0,0,0,1900000.0
1186,1.0,3.0,68.0,2.0,0.0,0,0,555000.0
1187,1.0,3.0,70.0,,0.0,0,24,500000.0
1188,1.0,3.0,109.0,2.0,0.0,0,21,1000000.0
1189,0.0,3.0,106.0,2.0,0.0,0,0,3200.0
1190,,,200.0,,0.0,4,54,5000.0
1191,,,2780.0,,500.0,6,118,170000.0
1192,1.0,4.0,130.0,2.0,1000.0,0,22,780000.0
1193,1.0,2.0,49.0,,,2,3,200000.0
1194,1.0,5.0,500.0,3.0,1900.0,6,47,1200000.0
1195,1.0,,34.0,,0.0,0,0,280000.0
1196,,,240.0,,0.0,0,58,70000.0
1197,1.0,2.0,0.0,2.0,,0,82,170000.0
1198,1.0,2.0,56.0,,0.0,0,0,610000.0
1199,1.0,3.0,70.0,2.0,20.0,0,24,570000.0
1200,1.0,3.0,0.0,,,2,3,163000.0
1201,,,600.0,,250.0,1,1,139000.0
1202,1.0,4.0,159.0,4.0,0.0,3,7,1200000.0
1203,1.0,3.0,59.0,,500.0,0,0,419251.0
1204,1.0,3.0,82.0,,0.0,0,0,390000.0
1205,1.0,3.0,75.0,,800.0,0,4,340000.0
1206,1.0,3.0,60.0,,465.0,0,63,440000.0
1207,1.0,3.0,99.0,2.0,700.0,0,4,250000.0
1208,0.0,,50.0,,0.0,0,0,1550.0
1209,1.0,5.0,578.0,,2800.0,0,0,2400000.0
1210,1.0,2.0,47.0,,,8,54,155000.0
1211,1.0,,67.0,,1400.0,0,0,490000.0
1212,1.0,2.0,42.0,,2.0,0,38,229500.0
1213,1.0,3.0,95.0,2.0,0.0,2,3,295000.0
1214,0.0,3.0,100.0,2.0,0.0,0,10,4300.0
1215,1.0,4.0,300.0,3.0,1600.0,0,4,1500000.0
1216,1.0,2.0,47.0,,674.0,0,63,390000.0
1217,1.0,2.0,42.0,,20.0,0,21,229000.0
1218,0.0,2.0,56.0,,311.0,0,0,2800.0
1219,1.0,5.0,268.0,4.0,0.0,8,34,350000.0
1220,1.0,4.0,130.0,2.0,0.0,0,48,1531178.0
1221,1.0,2.0,47.0,,674.0,0,63,390000.0
1222,1.0,2.0,42.0,,20.0,0,21,229000.0
1223,0.0,2.0,56.0,,311.0,0,0,2800.0
1224,1.0,5.0,268.0,4.0,0.0,8,34,350000.0
1225,1.0,4.0,130.0,2.0,0.0,0,48,1531178.0
1226,1.0,4.0,224.0,3.0,2260.0,0,0,1600000.0
1227,1.0,4.0,125.0,3.0,,6,61,350000.0
1228,,5.0,,5.0,,6,118,
1229,1.0,2.0,51.0,,0.0,0,0,330000.0
1230,1.0,2.0,45.0,,2.0,0,5,320000.0
1231,1.0,3.0,0.0,,,2,3,330000.0
1232,1.0,3.0,125.0,2.0,,0,0,790000.0
1233,1.0,3.0,158.0,2.0,,0,0,730000.0
1234,1.0,3.0,97.0,,0.0,0,10,690000.0
1235,1.0,2.0,64.0,,400.0,0,38,230000.0
1236,1.0,2.0,51.0,,0.0,0,38,291900.0
1237,1.0,5.0,575.0,5.0,1100.0,6,112,2990000.0
1238,1.0,,40.0,,300.0,0,5,145000.0
1239,0.0,,35.0,,315.0,0,28,1780.0
1240,1.0,,30.0,,20.0,12,134,339000.0
1241,1.0,3.0,80.0,,,2,83,230000.0
1242,1.0,2.0,44.0,,0.0,0,48,670000.0
1243,1.0,3.0,106.0,,0.0,0,0,1050000.0
1244,1.0,3.0,80.0,2.0,0.0,0,0,550000.0
1245,1.0,3.0,70.0,,,0,19,445000.0
1246,1.0,4.0,140.0,2.0,0.0,0,0,1345000.0
1247,1.0,3.0,80.0,2.0,0.0,0,0,630000.0
1248,1.0,4.0,140.0,2.0,750.0,6,118,600000.0
1249,1.0,,25.0,,20.0,12,134,245600.0
1250,1.0,2.0,45.0,,,8,89,154990.0
1251,1.0,5.0,436.0,5.0,,1,1,2100020.0
1252,1.0,2.0,78.0,,300.0,2,6,350000.0
1253,1.0,3.0,73.0,,,2,3,150000.0
1254,1.0,3.0,154.0,2.0,1320000.0,0,0,890000.0
1255,1.0,,33.0,,472.0,0,49,390000.0
1256,0.0,,16.0,,0.0,0,48,1400.0
1257,0.0,2.0,,,,0,146,370.0
1258,1.0,,22.0,,2.0,12,134,255900.0
1259,1.0,3.0,120.0,2.0,1000.0,0,0,930000.0
1260,1.0,4.0,324.0,3.0,0.0,0,10,900000.0
1261,1.0,3.0,160.0,2.0,0.0,0,0,1750000.0
1262,,,26.0,,500.0,0,63,220000.0
1263,1.0,3.0,62.0,,450.0,0,55,395000.0
1264,1.0,3.0,60.0,,0.0,0,63,420000.0
1265,1.0,3.0,120.0,,850.0,0,28,399000.0
1266,1.0,3.0,94.0,,900.0,0,10,595000.0
1267,1.0,4.0,250.0,,,0,19,450000.0
1268,1.0,2.0,43.0,,288.0,0,38,270000.0
1269,1.0,3.0,200.0,5.0,0.0,3,29,690000.0
1270,1.0,5.0,388.0,5.0,0.0,0,145,1600000.0
1271,1.0,3.0,71.0,2.0,380.0,2,6,380000.0
1272,1.0,4.0,189.0,4.0,900.0,1,1,899009.0
1273,1.0,2.0,42.0,,,2,147,
1274,,,6500.0,,,0,0,15000000.0
1275,0.0,3.0,84.0,,,2,3,980.0
1276,1.0,2.0,0.0,,,8,54,169000.0
1277,1.0,3.0,63.0,2.0,,0,0,599408.0
1278,1.0,2.0,48.0,,0.0,0,24,250000.0
1279,1.0,3.0,141.0,2.0,,0,22,
1280,0.0,2.0,51.0,,,0,0,2500.0
1281,1.0,3.0,0.0,,,2,3,215000.0
1282,1.0,2.0,,,210.0,2,3,30000.0
1283,1.0,5.0,361.0,5.0,0.0,2,6,1600000.0
1284,1.0,3.0,110.0,,925.0,0,10,350000.0
1285,1.0,3.0,86.0,,690.0,0,22,480000.0
1286,1.0,4.0,240.0,3.0,0.0,0,0,3200000.0
1287,0.0,3.0,95.0,2.0,0.0,2,3,2400.0
1288,1.0,2.0,,,,8,89,55000.0
1289,1.0,2.0,10.0,,0.0,0,22,347753.0
1290,1.0,2.0,58.0,,400.0,2,6,360000.0
1291,1.0,4.0,103.0,2.0,250.0,0,21,230000.0
1292,1.0,2.0,140.0,,400.0,3,126,249900.0
1293,1.0,4.0,417.0,5.0,600.0,1,1,1250006.0
1294,1.0,,40.0,,0.0,0,5,270000.0
1295,,,20.0,,0.0,0,0,1200.0
1296,1.0,4.0,125.0,2.0,0.0,0,22,686658.0
1297,1.0,3.0,160.0,,0.0,6,17,290000.0
1298,1.0,3.0,105.0,2.0,790.0,2,3,550000.0
1299,1.0,4.0,168.0,,750.0,0,0,659000.0
1300,1.0,4.0,330.0,4.0,2400.0,0,11,1900000.0
1301,1.0,2.0,58.0,,860.0,0,11,750000.0
1302,,,429.0,,8200.0,0,5,10720.0
1303,1.0,2.0,,,,1,148,85000.0
1304,0.0,,34.0,,,0,48,1200.0
1305,,,265.0,,0.0,0,21,770000.0
1306,0.0,4.0,207.0,3.0,0.0,0,16,7342.0
1307,1.0,2.0,64.0,,680.0,0,26,330000.0
1308,1.0,3.0,80.0,2.0,900.0,0,25,410000.0
1309,1.0,,27.0,,202.0,0,65,194500.0
1310,1.0,2.0,,,,1,148,85000.0
1311,0.0,,34.0,,,0,48,1200.0
1312,,,265.0,,0.0,0,21,770000.0
1313,0.0,4.0,207.0,3.0,0.0,0,16,7342.0
1314,1.0,2.0,64.0,,680.0,0,26,330000.0
1315,1.0,3.0,80.0,2.0,900.0,0,25,410000.0
1316,1.0,,27.0,,202.0,0,65,194500.0
1317,1.0,2.0,41.0,,0.0,0,22,328623.0
1318,1.0,4.0,250.0,3.0,0.0,0,20,1800000.0
1319,1.0,3.0,78.0,,580.0,0,149,380000.0
1320,1.0,2.0,60.0,,,3,7,238990.0
1321,1.0,3.0,320.0,4.0,800.0,1,1,1500000.0
1322,1.0,4.0,110.0,2.0,900.0,0,28,784000.0
1323,1.0,,33.0,,,11,54,0.0
1324,,,30.0,,392.0,0,0,1100.0
1325,1.0,,33.0,,,11,54,0.0
1326,0.0,2.0,49.0,,239.0,2,150,650.0
1327,1.0,3.0,115.0,,650.0,0,49,300000.0
1328,1.0,3.0,70.0,,680.0,0,63,349999.0
1329,,,0.0,,,0,60,40000.0
1330,1.0,,33.0,,,8,50,0.0
1331,,3.0,,5.0,,0,0,650.0
1332,1.0,,33.0,,,3,29,0.0
1333,1.0,,33.0,,,0,37,0.0
1334,1.0,,33.0,,,0,13,0.0
1335,1.0,,33.0,,,0,0,0.0
1336,1.0,,33.0,,,0,28,0.0
1337,1.0,3.0,80.0,,401.0,0,38,209500.0
1338,1.0,3.0,0.0,,,2,6,160000.0
1339,1.0,,25.0,,20.0,12,134,210000.0
1340,1.0,,0.0,,,1,1,1390000.0
1341,1.0,3.0,129400.0,,,3,29,280000.0
1342,1.0,,25.0,,20.0,12,134,220000.0
1343,1.0,3.0,230.0,2.0,,8,34,680000.0
1344,1.0,3.0,142.0,2.0,0.0,0,0,870000.0
1345,1.0,3.0,100.0,2.0,0.0,0,0,599900.0
1346,,,35.0,,400.0,0,28,2000.0
1347,1.0,3.0,65.0,,0.0,0,65,509000.0
1348,0.0,3.0,80.0,,0.0,0,24,1800.0
1349,1.0,4.0,110.0,2.0,900.0,0,28,0.0
1350,1.0,3.0,200.0,,,8,76,110000.0
1351,1.0,2.0,,,,3,132,135000.0
1352,1.0,4.0,145.0,3.0,,0,0,1750000.0
1353,1.0,,25.0,,20.0,12,134,210000.0
1354,1.0,,0.0,,,1,1,1390000.0
1355,1.0,3.0,129400.0,,,3,29,280000.0
1356,1.0,,25.0,,20.0,12,134,220000.0
1357,1.0,3.0,230.0,2.0,,8,34,680000.0
1358,1.0,3.0,142.0,2.0,0.0,0,0,870000.0
1359,1.0,3.0,100.0,2.0,0.0,0,0,599900.0
1360,,,35.0,,400.0,0,28,2000.0
1361,1.0,3.0,65.0,,0.0,0,65,509000.0
1362,0.0,3.0,80.0,,0.0,0,24,1800.0
1363,1.0,4.0,110.0,2.0,900.0,0,28,0.0
1364,1.0,3.0,200.0,,,8,76,110000.0
1365,1.0,2.0,,,,3,132,135000.0
1366,1.0,4.0,145.0,3.0,,0,0,1750000.0
1367,1.0,3.0,86.0,2.0,700.0,0,0,920000.0
1368,0.0,,35.0,,,2,12,1600.0
1369,0.0,3.0,184.0,,460.0,2,6,2855.0
1370,,,281.0,,4500.0,0,0,12000.0
1371,1.0,3.0,140.0,,400.0,6,61,300000.0
1372,0.0,5.0,174.0,,0.0,0,63,1250.0
1373,1.0,2.0,,2.0,,8,140,160000.0
1374,0.0,,,,,8,86,450.0
1375,0.0,3.0,,3.0,,3,64,1100.0
1376,0.0,2.0,,,,2,32,680.0
1377,1.0,4.0,235.0,,,9,87,460000.0
1378,1.0,3.0,105.0,2.0,,0,0,800000.0
1379,1.0,3.0,90.0,2.0,890.0,2,6,545000.0
1380,1.0,3.0,102.0,2.0,845.0,0,0,700000.0
1381,1.0,4.0,,2.0,,3,132,700000.0
1382,1.0,3.0,90.0,,750.0,0,0,370000.0
1383,1.0,3.0,87.0,,450.0,3,7,370000.0
1384,1.0,3.0,140.0,3.0,800.0,0,22,1100000.0
1385,1.0,3.0,93.0,2.0,850.0,0,22,570000.0
1386,1.0,5.0,248.0,5.0,700.0,1,1,1100000.0
1387,1.0,3.0,95.0,,250.0,3,44,220000.0
1388,1.0,2.0,60.0,,0.0,3,44,165000.0
1389,1.0,3.0,74.0,,0.0,3,7,300000.0
1390,1.0,2.0,59.0,,510.0,0,0,360000.0
1391,1.0,3.0,150.0,2.0,940.0,0,0,730000.0
1392,1.0,5.0,180.0,4.0,300.0,6,47,650000.0
1393,1.0,4.0,323.0,3.0,1900.0,0,0,3500000.0
1394,1.0,4.0,134.0,2.0,,0,10,1200000.0
1395,1.0,4.0,190.0,3.0,0.0,10,57,2495000.0
1396,1.0,3.0,66.0,,700.0,0,0,379000.0
1397,1.0,3.0,150.0,2.0,940.0,0,0,730000.0
1398,1.0,5.0,180.0,4.0,300.0,6,47,650000.0
1399,1.0,4.0,323.0,3.0,1900.0,0,0,3500000.0
1400,1.0,4.0,134.0,2.0,,0,10,1200000.0
1401,1.0,4.0,190.0,3.0,0.0,10,57,2495000.0
1402,1.0,3.0,66.0,,700.0,0,0,379000.0
1403,1.0,4.0,106.0,,900.0,0,4,515000.0
1404,0.0,2.0,45.0,,,2,30,900.0
1405,,,280.0,,,6,47,950000.0
1406,1.0,3.0,0.0,,,2,6,300000.0
1407,1.0,4.0,570.0,4.0,1000.0,1,1,1200000.0
1408,0.0,,40.0,,,0,0,1800.0
1409,1.0,,35.0,,500.0,0,0,219000.0
1410,1.0,3.0,69.0,,500.0,3,126,260000.0
1411,1.0,3.0,90.0,2.0,550.0,0,37,360000.0
1412,1.0,3.0,114.0,3.0,,3,29,329000.0
1413,1.0,3.0,79.0,,550.0,0,10,465000.0
1414,0.0,4.0,134.0,3.0,0.0,2,3,8000.0
1415,1.0,3.0,200.0,3.0,0.0,0,79,580000.0
1416,1.0,5.0,260.0,5.0,0.0,0,49,1400000.0
1417,,,1100.0,,,5,51,55000.0
1418,,,2000.0,,,2,77,
1419,1.0,3.0,170.0,,700.0,0,0,590000.0
1420,1.0,2.0,53.0,,580.0,0,0,450000.0
1421,0.0,3.0,64.0,,0.0,3,7,2499.0
1422,0.0,3.0,130.0,,0.0,0,0,4000.0
1423,,,375.0,,1500.0,1,1,180000.0
1424,1.0,4.0,152.0,2.0,11.0,0,0,1620000.0
1425,1.0,4.0,300.0,2.0,1800.0,2,6,1850000.0
1426,0.0,2.0,62.0,,0.0,0,0,4700.0
1427,0.0,2.0,60.0,,0.0,0,151,2500.0
1428,1.0,3.0,86.0,2.0,0.0,0,0,819653.0
1429,1.0,4.0,185.0,2.0,0.0,9,92,500000.0
1430,1.0,2.0,62.0,,600.0,0,4,400000.0
1431,0.0,4.0,251.0,4.0,,10,57,15000.0
1432,1.0,3.0,105.0,2.0,790.0,2,3,550000.0
1433,1.0,3.0,105.0,2.0,790.0,2,3,550000.0
1434,1.0,3.0,70.0,2.0,0.0,0,5,525000.0
1435,1.0,3.0,72.0,,575.0,0,38,400000.0
1436,0.0,3.0,100.0,2.0,0.0,0,10,4300.0
1437,1.0,4.0,350.0,4.0,700.0,1,1,1099000.0
1438,1.0,3.0,0.0,,,2,6,190000.0
1439,1.0,3.0,62.0,2.0,0.0,2,6,400000.0
1440,1.0,4.0,240.0,,1298.0,0,0,959000.0
1441,1.0,4.0,204.0,3.0,0.0,0,11,1800000.0
1442,,,143.0,,0.0,0,79,4500.0
1443,1.0,4.0,157.0,3.0,1600.0,0,0,1300000.0
1444,1.0,3.0,97.0,2.0,0.0,10,57,780000.0
1445,1.0,4.0,350.0,4.0,800.0,1,1,949900.0
1446,0.0,5.0,345.0,5.0,,2,6,8000.0
1447,1.0,5.0,450.0,3.0,1.0,2,3,738000.0
1448,1.0,2.0,51.0,2.0,0.0,0,37,391000.0
1449,1.0,2.0,58.0,,495.0,0,39,494000.0
1450,1.0,3.0,160.0,2.0,1100.0,0,0,850000.0
1451,,,0.0,,2950.0,8,34,56000.0
1452,1.0,2.0,49.0,,0.0,0,22,360000.0
1453,1.0,4.0,136.0,2.0,1050.0,0,0,1250000.0
1454,,,832.0,,,0,152,100000.0
1455,1.0,3.0,66.0,,400.0,2,3,400000.0
1456,1.0,3.0,136.0,2.0,900.0,0,28,949900.0
1457,1.0,4.0,240.0,3.0,1500.0,0,0,1700000.0
1458,,,20.0,,0.0,3,52,35000.0
1459,1.0,2.0,44.0,,400.0,0,0,359000.0
1460,1.0,4.0,186.0,2.0,1150.0,0,22,900000.0
1461,,,960.0,,0.0,2,32,6000.0
1462,,,950.0,,0.0,0,79,11000.0
1463,1.0,2.0,79.0,,437.0,0,0,250000.0
1464,1.0,3.0,92.0,3.0,600.0,0,0,1200000.0
1465,1.0,4.0,181.0,3.0,0.0,10,57,1452000.0
1466,,,58.0,,498.0,0,111,1192.0
1467,,,2200.0,,0.0,2,77,33000.0
1468,,,1200.0,,0.0,0,153,2500000.0
1469,1.0,2.0,0.0,,,8,93,219000.0
1470,1.0,2.0,50.0,,720.0,0,26,320000.0
1471,1.0,3.0,81.0,2.0,481.0,0,0,750000.0
1472,1.0,,41.0,,,3,7,350000.0
1473,1.0,2.0,52.0,,415.0,0,0,300000.0
1474,1.0,3.0,150.0,,0.0,6,30,350000.0
1475,0.0,,26.0,,0.0,0,19,550.0
1476,1.0,,36.0,,360.0,0,4,340000.0
1477,1.0,3.0,86.0,2.0,0.0,0,0,916835.0
1478,1.0,4.0,360.0,3.0,0.0,0,0,3600000.0
1479,1.0,3.0,75.0,,550.0,0,10,420000.0
1480,1.0,3.0,89.0,2.0,800.0,0,10,640000.0
1481,1.0,2.0,70.0,2.0,2800.0,6,17,600000.0
1482,1.0,2.0,454.0,,0.0,0,37,350000.0
1483,1.0,3.0,104.0,,750.0,0,0,350000.0
1484,,,330.0,,,0,0,6000.0
1485,1.0,2.0,60.0,,140.0,9,87,140000.0
1486,0.0,3.0,100.0,2.0,0.0,0,10,4300.0
1487,1.0,2.0,43.0,,30.0,0,24,158700.0
1488,1.0,3.0,116.0,2.0,700.0,3,7,630000.0
1489,1.0,,39.0,,390.0,2,3,280000.0
1490,1.0,4.0,300.0,4.0,0.0,9,92,2000000.0
1491,1.0,2.0,49.0,,0.0,0,10,264000.0
1492,1.0,3.0,110.0,,500.0,0,16,360000.0
1493,1.0,3.0,65.0,,640.0,0,0,300000.0
